order_id,customer_id,product_id,quantity,unit_price,order_date,item_total,order_total
O03326,C270,P36,1,47.99,2025-12-24 11:40:10,47.99,72.98
O03327,C319,P46,1,154.99,2026-03-21 01:51:36,154.99,298.98
O03327,C319,P44,1,143.99,2026-03-21 01:51:36,143.99,298.98
O03328,C088,P34,1,53.99,2026-06-09 17:24:21,53.99,53.99
O03329,C499,P12,1,100.99,2026-04-04 12:29:22,100.99,242.97
O03329,C499,P14,2,70.99,2026-04-04 12:29:22,141.98,242.97
O03330,C050,P06,1,402.99,2025-09-23 09:34:48,402.99,683.96
O03330,C050,P36,1,47.99,2025-09-23 09:34:48,47.99,683.96
O03330,C050,P46,1,154.99,2025-09-23 09:34:48,154.99,683.96
O03330,C050,P49,1,77.99,2025-09-23 09:34:48,77.99,683.96
O03331,C420,P39,3,21.99,2025-08-10 12:12:16,65.97,65.97
O03332,C089,P24,1,299.99,2025-01-13 05:06:44,299.99,342.98
O03332,C089,P37,1,42.99,2025-01-13 05:06:44,42.99,342.98
O03333,C391,P05,1,429.99,2026-03-05 18:47:59,429.99,429.99
O03334,C080,P19,1,113.99,2025-06-09 06:18:05,113.99,734.95
O03334,C080,P47,1,41.99,2025-06-09 06:18:05,41.99,734.95
O03334,C080,P26,2,87.99,2025-06-09 06:18:05,175.98,734.95
O03334,C080,P06,1,402.99,2025-06-09 06:18:05,402.99,734.95
O03335,C101,P04,1,281.99,2026-02-18 02:20:14,281.99,281.99
O03336,C152,P07,1,366.99,2024-07-14 14:34:05,366.99,930.97
O03336,C152,P04,2,281.99,2024-07-14 14:34:05,563.98,930.97
O03338,C222,P36,1,47.99,2024-12-09 09:20:56,47.99,47.99
O03339,C095,P39,1,21.99,2025-10-03 03:09:26,21.99,261.97
O03339,C095,P18,1,44.99,2025-10-03 03:09:26,44.99,261.97
O03339,C095,P22,1,194.99,2025-10-03 03:09:26,194.99,261.97
O03340,C479,P07,2,366.99,2025-12-07 23:51:06,733.98,733.98
O03341,C384,P02,2,226.99,2025-04-06 20:24:44,453.98,1017.96
O03341,C384,P04,2,281.99,2025-04-06 20:24:44,563.98,1017.96
O03342,C436,P17,1,22.99,2026-01-29 16:40:08,22.99,22.99
O03343,C379,P09,1,34.99,2025-08-24 17:09:26,34.99,271.97
O03343,C379,P10,1,92.99,2025-08-24 17:09:26,92.99,271.97
O03343,C379,P44,1,143.99,2025-08-24 17:09:26,143.99,271.97
O03344,C327,P37,2,42.99,2025-05-23 20:50:24,85.98,303.96
O03344,C327,P50,1,191.99,2025-05-23 20:50:24,191.99,303.96
O03344,C327,P25,1,25.99,2025-05-23 20:50:24,25.99,303.96
O03345,C139,P23,1,205.99,2025-07-02 22:05:47,205.99,205.99
O03346,C072,P41,1,199.99,2025-11-12 20:40:59,199.99,430.97
O03346,C072,P23,1,205.99,2025-11-12 20:40:59,205.99,430.97
O03346,C072,P32,1,24.99,2025-11-12 20:40:59,24.99,430.97
O03347,C026,P42,1,58.99,2025-11-28 05:09:01,58.99,58.99
O03348,C468,P09,1,34.99,2026-06-14 17:21:39,34.99,34.99
O03349,C098,P19,1,113.99,2025-08-26 03:09:39,113.99,113.99
O03350,C462,P42,2,58.99,2026-01-25 01:21:43,117.98,819.94
O03350,C462,P02,2,226.99,2026-01-25 01:21:43,453.98,819.94
O03350,C462,P46,1,154.99,2026-01-25 01:21:43,154.99,819.94
O03350,C462,P10,1,92.99,2026-01-25 01:21:43,92.99,819.94
O03351,C023,P12,1,100.99,2024-12-28 00:11:50,100.99,469.97
O03351,C023,P17,1,22.99,2024-12-28 00:11:50,22.99,469.97
O03351,C023,P01,1,345.99,2024-12-28 00:11:50,345.99,469.97
O03352,C245,P03,1,205.99,2024-12-19 12:44:38,205.99,626.96
O03352,C245,P46,1,154.99,2024-12-19 12:44:38,154.99,626.96
O03352,C245,P38,1,38.99,2024-12-19 12:44:38,38.99,626.96
O03352,C245,P02,1,226.99,2024-12-19 12:44:38,226.99,626.96
O03353,C259,P07,2,366.99,2025-01-31 12:44:16,733.98,733.98
O03354,C169,P33,1,74.99,2025-10-30 11:27:51,74.99,74.99
O03355,C272,P23,3,205.99,2025-07-13 16:28:46,617.97,1325.93
O03355,C272,P28,3,198.99,2025-07-13 16:28:46,596.97,1325.93
O03355,C272,P45,1,110.99,2025-07-13 16:28:46,110.99,1325.93
O03356,C122,P09,2,34.99,2024-09-10 12:42:03,69.98,69.98
O03357,C071,P47,1,41.99,2026-02-13 00:56:05,41.99,230.96
O03357,C071,P13,1,114.99,2026-02-13 00:56:05,114.99,230.96
O03357,C071,P36,1,47.99,2026-02-13 00:56:05,47.99,230.96
O03357,C071,P25,1,25.99,2026-02-13 00:56:05,25.99,230.96
O03358,C386,P14,1,70.99,2025-11-13 02:48:36,70.99,145.98
O03358,C386,P33,1,74.99,2025-11-13 02:48:36,74.99,145.98
O03359,C390,P49,1,77.99,2025-12-08 08:54:33,77.99,274.98
O03359,C390,P21,1,196.99,2025-12-08 08:54:33,196.99,274.98
O03360,C487,P49,1,77.99,2025-12-21 09:19:04,77.99,178.98
O03360,C487,P08,1,100.99,2025-12-21 09:19:04,100.99,178.98
O03361,C375,P36,1,47.99,2025-06-29 11:14:19,47.99,47.99
O03362,C184,P04,1,281.99,2026-03-21 23:26:30,281.99,281.99
O03363,C170,P01,1,345.99,2025-12-07 04:42:46,345.99,345.99
O03364,C131,P48,1,78.99,2026-03-04 16:25:52,78.99,270.98
O03364,C131,P50,1,191.99,2026-03-04 16:25:52,191.99,270.98
O03365,C195,P50,1,191.99,2025-11-22 04:37:00,191.99,191.99
O03366,C340,P11,1,91.99,2025-08-24 05:55:56,91.99,91.99
O03367,C462,P24,1,299.99,2025-03-13 03:33:13,299.99,299.99
O03368,C224,P20,2,96.99,2026-04-04 16:21:27,193.98,337.97
O03368,C224,P44,1,143.99,2026-04-04 16:21:27,143.99,337.97
O03369,C465,P26,1,87.99,2025-05-27 15:32:01,87.99,132.98
O03369,C465,P18,1,44.99,2025-05-27 15:32:01,44.99,132.98
O03370,C246,P37,1,42.99,2026-06-12 23:17:36,42.99,42.99
O03371,C076,P31,1,16.99,2024-09-15 11:40:12,16.99,16.99
O03372,C177,P33,1,74.99,2025-11-20 22:21:38,74.99,185.98
O03372,C177,P45,1,110.99,2025-11-20 22:21:38,110.99,185.98
O03373,C363,P41,1,199.99,2025-06-17 08:05:43,199.99,199.99
O03374,C270,P08,1,100.99,2025-03-22 05:27:28,100.99,100.99
O03375,C334,P22,1,194.99,2025-01-12 19:39:31,194.99,194.99
O03376,C314,P42,1,58.99,2025-11-08 10:04:49,58.99,58.99
O03377,C455,P16,1,30.99,2025-05-05 12:28:33,30.99,72.98
O03377,C455,P47,1,41.99,2025-05-05 12:28:33,41.99,72.98
O03378,C290,P04,1,281.99,2026-05-26 11:47:32,281.99,470.97
O03378,C290,P08,1,100.99,2026-05-26 11:47:32,100.99,470.97
O03378,C290,P26,1,87.99,2026-05-26 11:47:32,87.99,470.97
O03379,C378,P18,1,44.99,2025-10-09 15:41:40,44.99,44.99
O03380,C269,P50,1,191.99,2024-12-26 17:50:47,191.99,191.99
O03381,C086,P34,1,53.99,2025-06-16 13:35:03,53.99,245.98
O03381,C086,P50,1,191.99,2025-06-16 13:35:03,191.99,245.98
O03382,C026,P18,2,44.99,2026-05-25 20:55:32,89.98,736.94
O03382,C026,P01,1,345.99,2026-05-25 20:55:32,345.99,736.94
O03382,C026,P14,1,70.99,2026-05-25 20:55:32,70.99,736.94
O03382,C026,P13,2,114.99,2026-05-25 20:55:32,229.98,736.94
O03383,C446,P34,1,53.99,2025-12-31 23:15:23,53.99,141.98
O03383,C446,P26,1,87.99,2025-12-31 23:15:23,87.99,141.98
O03384,C054,P02,1,226.99,2026-05-02 10:16:17,226.99,226.99
O03385,C300,P32,1,24.99,2024-11-09 12:02:39,24.99,148.97
O03385,C300,P18,1,44.99,2024-11-09 12:02:39,44.99,148.97
O03385,C300,P48,1,78.99,2024-11-09 12:02:39,78.99,148.97
O03386,C254,P45,2,110.99,2024-11-02 20:21:47,221.98,221.98
O03387,C154,P46,1,154.99,2025-10-26 02:06:38,154.99,208.98
O03387,C154,P34,1,53.99,2025-10-26 02:06:38,53.99,208.98
O03388,C228,P48,1,78.99,2025-12-10 21:09:51,78.99,284.98
O03388,C228,P03,1,205.99,2025-12-10 21:09:51,205.99,284.98
O03389,C452,P42,1,58.99,2026-07-01 10:46:56,58.99,407.96
O03389,C452,P43,2,138.99,2026-07-01 10:46:56,277.98,407.96
O03389,C452,P14,1,70.99,2026-07-01 10:46:56,70.99,407.96
O03390,C233,P11,1,91.99,2025-02-09 10:35:08,91.99,91.99
O03391,C214,P33,1,74.99,2024-12-18 19:23:25,74.99,74.99
O03392,C384,P02,1,226.99,2025-04-18 14:35:39,226.99,243.98
O03392,C384,P31,1,16.99,2025-04-18 14:35:39,16.99,243.98
O03393,C401,P05,1,429.99,2026-06-21 22:36:06,429.99,666.98
O03393,C401,P30,1,236.99,2026-06-21 22:36:06,236.99,666.98
O03394,C079,P20,1,96.99,2025-09-09 22:17:19,96.99,96.99
O03395,C085,P40,1,10.99,2025-02-08 21:06:27,10.99,169.97
O03395,C085,P35,1,57.99,2025-02-08 21:06:27,57.99,169.97
O03395,C085,P12,1,100.99,2025-02-08 21:06:27,100.99,169.97
O03396,C400,P29,1,199.99,2026-02-03 21:36:30,199.99,199.99
O03397,C195,P24,1,299.99,2025-12-26 18:57:02,299.99,299.99
O03398,C372,P20,1,96.99,2025-10-26 20:50:45,96.99,96.99
O03399,C393,P27,1,239.99,2025-12-20 15:42:31,239.99,239.99
O03400,C090,P50,2,191.99,2026-05-22 23:00:53,383.98,394.97
O03400,C090,P40,1,10.99,2026-05-22 23:00:53,10.99,394.97
O03401,C208,P23,1,205.99,2026-05-18 22:15:19,205.99,1176.95
O03401,C208,P14,1,70.99,2026-05-18 22:15:19,70.99,1176.95
O03401,C208,P24,3,299.99,2026-05-18 22:15:19,899.97,1176.95
O03402,C340,P30,2,236.99,2024-09-24 03:21:41,473.98,473.98
O03403,C393,P43,1,138.99,2025-11-28 08:15:42,138.99,138.99
O03404,C275,P33,1,74.99,2025-06-21 05:22:23,74.99,74.99
O03405,C131,P41,1,199.99,2024-10-07 10:17:41,199.99,688.96
O03405,C131,P32,1,24.99,2024-10-07 10:17:41,24.99,688.96
O03405,C131,P20,1,96.99,2024-07-10 10:17:41,96.99,688.96
O03405,C131,P07,1,366.99,2024-10-07 10:17:41,366.99,688.96
O03406,C318,P24,2,299.99,2025-12-04 04:15:55,599.98,599.98
O03407,C179,P23,1,205.99,2025-08-23 21:47:37,205.99,230.98
O03407,C179,P32,1,24.99,2025-08-23 21:47:37,24.99,230.98
O03408,C250,P03,1,205.99,2025-03-01 16:06:41,205.99,205.99
O03409,C460,P13,1,114.99,2026-04-17 08:40:40,114.99,114.99
O03410,C123,P20,1,96.99,2024-12-01 23:41:50,96.99,1323.94
O03410,C123,P29,1,199.99,2024-12-01 23:41:50,199.99,1323.94
O03410,C123,P01,1,345.99,2024-12-01 23:41:50,345.99,1323.94
O03410,C123,P02,3,226.99,2024-12-01 23:41:50,680.97,1323.94
O03411,C228,P43,1,138.99,2025-11-02 03:16:46,138.99,244.96
O03411,C228,P38,1,38.99,2025-11-02 03:16:46,38.99,244.96
O03411,C228,P32,1,24.99,2025-11-02 03:16:46,24.99,244.96
O03411,C228,P47,1,41.99,2025-11-02 03:16:00,41.99,244.96
O03413,C237,P05,1,429.99,2024-07-27 19:52:24,429.99,429.99
O03414,C316,P29,1,199.99,2025-11-18 21:54:02,199.99,278.98
O03414,C316,P48,1,78.99,2025-11-18 21:54:02,78.99,278.98
O03415,C294,P28,1,198.99,2025-12-29 08:36:02,198.99,198.99
O03416,C092,P46,1,154.99,2026-05-16 10:20:43,154.99,154.99
O03417,C384,P36,1,47.99,2026-01-08 18:51:49,47.99,47.99
O03418,C473,P13,1,114.99,2025-12-11 14:25:43,114.99,114.99
O03419,C250,P46,1,154.99,2026-07-05 11:56:43,154.99,208.98
O03419,C250,P34,1,53.99,2026-07-05 11:56:43,53.99,208.98
O03420,C030,P50,1,191.99,2025-05-24 04:34:34,191.99,191.99
O03421,C110,P40,1,10.99,2024-12-07 11:52:06,10.99,356.98
O03421,C110,P01,1,345.99,2024-12-07 11:52:06,345.99,356.98
O03422,C310,P40,1,10.99,2025-11-16 09:10:31,10.99,48.97
O03422,C310,P15,2,18.99,2025-11-16 09:10:31,37.98,48.97
O03423,C473,P27,1,239.99,2025-07-18 15:45:49,239.99,639.97
O03423,C473,P29,2,199.99,2025-07-18 15:45:49,399.98,639.97
O03424,C487,P43,1,138.99,2025-12-14 16:01:12,138.99,830.97
O03424,C487,P01,2,345.99,2025-12-14 16:01:12,691.98,830.97
O03425,C345,P24,1,299.99,2026-02-28 11:49:40,299.99,299.99
O03426,C079,P22,1,194.99,2025-03-26 00:32:11,194.99,914.95
O03426,C079,P12,1,100.99,2025-03-26 00:32:11,100.99,914.95
O03426,C079,P43,1,138.99,2025-03-26 00:32:11,138.99,914.95
O03426,C079,P27,2,239.99,2025-03-26 00:32:11,479.98,914.95
O03427,C363,P49,1,77.99,2025-12-28 02:09:56,77.99,185.97
O03427,C363,P34,2,53.99,2025-12-28 02:09:56,107.98,185.97
O03428,C054,P11,1,91.99,2024-09-23 04:43:08,91.99,744.96
O03428,C054,P05,1,429.99,2024-09-23 04:43:08,429.99,744.96
O03428,C054,P17,1,22.99,2024-09-23 04:43:08,22.99,744.96
O03428,C054,P41,1,199.99,2024-09-23 04:43:08,199.99,744.96
O03429,C473,P10,1,92.99,2025-05-11 15:50:41,92.99,482.97
O03429,C473,P22,2,194.99,2025-05-11 15:50:41,389.98,482.97
O03430,C202,P18,2,44.99,2026-06-14 10:28:16,89.98,115.97
O03430,C202,P25,1,25.99,2026-06-14 10:28:16,25.99,115.97
O03431,C093,P08,1,100.99,2025-03-13 10:17:18,100.99,521.97
O03431,C093,P34,1,53.99,2025-03-13 10:17:18,53.99,521.97
O03431,C093,P07,1,366.99,2025-03-13 10:17:18,366.99,521.97
O03432,C392,P29,1,199.99,2026-06-24 10:05:13,199.99,199.99
O03433,C495,P42,1,58.99,2025-12-05 10:09:03,58.99,58.99
O03434,C052,P28,1,198.99,2025-11-22 06:28:53,198.99,562.96
O03434,C052,P33,1,74.99,2025-11-22 06:28:53,74.99,562.96
O03434,C052,P20,1,96.99,2025-11-22 06:28:53,96.99,562.96
O03434,C052,P50,1,191.99,2025-11-22 06:28:53,191.99,562.96
O03435,C042,P05,1,429.99,2024-12-18 21:08:10,429.99,429.99
O03436,C268,P07,1,366.99,2024-12-12 07:20:17,366.99,667.97
O03436,C268,P12,1,100.99,2024-12-12 07:20:17,100.99,667.97
O03436,C268,P29,1,199.99,2024-12-12 07:20:17,199.99,667.97
O03437,C261,P31,1,16.99,2025-06-18 12:58:18,16.99,16.99
O03438,C294,P07,3,366.99,2024-07-14 13:42:42,1100.97,1100.97
O03439,C122,P01,1,345.99,2025-12-24 12:09:47,345.99,362.98
O03439,C122,P31,1,16.99,2025-12-24 12:09:47,16.99,362.98
O03440,C430,P03,1,205.99,2026-02-15 13:11:06,205.99,205.99
O03441,C269,P07,1,366.99,2026-02-15 12:35:03,366.99,441.98
O03441,C269,P33,1,74.99,2026-02-15 12:35:03,74.99,441.98
O03442,C023,P42,1,58.99,2024-12-06 21:10:24,58.99,341.97
O03442,C023,P22,1,194.99,2024-12-06 21:10:24,194.99,341.97
O03442,C023,P26,1,87.99,2024-12-06 21:10:24,87.99,341.97
O03443,C302,P44,1,143.99,2025-12-23 12:02:20,143.99,221.98
O03443,C302,P49,1,77.99,2025-12-23 12:02:20,77.99,221.98
O03444,C199,P37,1,42.99,2025-12-27 08:50:51,42.99,84.98
O03444,C199,P47,1,41.99,2025-12-27 08:50:51,41.99,84.98
O03445,C008,P08,2,100.99,2024-12-07 04:21:52,201.98,356.97
O03445,C008,P46,1,154.99,2024-12-07 04:21:52,154.99,356.97
O03446,C028,P37,1,42.99,2024-10-26 02:47:55,42.99,42.99
O03447,C204,P01,1,345.99,2026-06-30 04:37:25,345.99,345.99
O03448,C090,P16,1,30.99,2024-10-20 10:59:15,30.99,30.99
O03449,C204,P09,1,34.99,2025-12-07 10:10:25,34.99,135.98
O03449,C204,P12,1,100.99,2025-12-07 10:10:25,100.99,135.98
O03450,C476,P18,1,44.99,2025-12-28 17:45:32,44.99,44.99
O03451,C073,P24,1,299.99,2026-03-04 13:44:12,299.99,357.98
O03451,C073,P35,1,57.99,2026-03-04 19:14:12,57.99,357.98
O03452,C153,P24,1,299.99,2024-11-23 19:40:05,299.99,299.99
O03453,C454,P17,1,22.99,2026-01-25 02:30:19,22.99,22.99
O03454,C112,P11,1,91.99,2025-12-22 22:22:07,91.99,91.99
O03455,C156,P13,1,114.99,2024-08-17 02:09:58,114.99,517.98
O03455,C156,P06,1,402.99,2024-08-17 02:09:58,402.99,517.98
O03456,C488,P15,1,18.99,2026-03-01 22:30:36,18.99,408.97
O03456,C488,P22,2,194.99,2026-03-01 22:30:36,389.98,408.97
O03457,C233,P02,1,226.99,2024-10-04 15:05:54,226.99,226.99
O03458,C177,P20,1,96.99,2025-04-14 14:58:03,96.99,991.96
O03458,C177,P05,2,429.99,2025-04-14 14:58:03,859.98,991.96
O03458,C177,P09,1,34.99,2025-04-14 14:58:03,34.99,991.96
O03459,C169,P49,1,77.99,2024-09-28 12:16:34,77.99,325.97
O03459,C169,P41,1,199.99,2024-09-28 12:16:34,199.99,325.97
O03459,C169,P36,1,47.99,2024-09-28 12:16:34,47.99,325.97
O03460,C287,P30,2,236.99,2024-12-17 17:29:48,473.98,811.96
O03460,C287,P43,1,138.99,2024-12-17 17:29:48,138.99,811.96
O03460,C287,P28,1,198.99,2024-12-17 17:29:48,198.99,811.96
O03461,C159,P46,1,154.99,2025-01-25 20:53:45,154.99,535.97
O03461,C159,P30,1,236.99,2025-01-25 20:53:45,236.99,535.97
O03461,C159,P44,1,143.99,2025-01-25 20:53:45,143.99,535.97
O03462,C328,P17,1,22.99,2026-01-18 07:02:14,22.99,22.99
O03463,C216,P49,3,77.99,2025-12-14 23:46:28,233.97,233.97
O03464,C459,P35,1,57.99,2026-06-21 10:07:49,57.99,57.99
O03465,C274,P29,1,199.99,2026-02-27 18:19:44,199.99,454.95
O03465,C274,P47,1,41.99,2026-02-27 18:19:44,41.99,454.95
O03465,C274,P14,3,70.99,2026-02-27 18:19:44,212.97,454.95
O03466,C199,P04,1,281.99,2024-07-22 10:54:18,281.99,281.99
O03467,C400,P20,1,96.99,2026-05-02 11:52:37,96.99,113.98
O03467,C400,P31,1,16.99,2026-05-02 11:52:37,16.99,113.98
O03468,C056,P29,1,199.99,2024-08-20 18:30:25,199.99,199.99
O03469,C345,P37,1,42.99,2026-03-09 13:21:29,42.99,42.99
O03470,C078,P22,1,194.99,2024-11-14 21:36:13,194.99,194.99
O03471,C349,P17,1,22.99,2024-12-16 06:37:00,22.99,310.97
O03471,C349,P44,2,143.99,2024-12-16 06:37:00,287.98,310.97
O03472,C380,P39,2,21.99,2026-02-13 13:24:46,43.98,245.96
O03472,C380,P12,2,100.99,2026-02-13 13:24:46,201.98,245.96
O03473,C368,P27,1,239.99,2026-05-03 02:13:33,239.99,239.99
O03474,C244,P29,1,199.99,2024-08-04 14:56:28,199.99,521.97
O03474,C244,P39,1,21.99,2024-08-04 14:56:28,21.99,521.97
O03474,C244,P24,1,299.99,2024-08-04 14:56:28,299.99,521.97
O03475,C290,P30,1,236.99,2026-03-30 13:09:24,236.99,236.99
O03476,C451,P04,1,281.99,2026-05-09 14:04:42,281.99,881.96
O03476,C451,P29,3,199.99,2026-05-09 14:04:42,599.97,881.96
O03477,C064,P03,1,205.99,2024-11-01 19:26:11,205.99,205.99
O03478,C496,P13,1,114.99,2026-05-29 05:18:12,114.99,114.99
O03479,C398,P15,1,18.99,2026-01-04 04:13:39,18.99,41.98
O03479,C398,P17,1,22.99,2026-01-04 04:13:39,22.99,41.98
O03480,C206,P25,1,25.99,2026-01-17 00:53:54,25.99,289.95
O03480,C206,P37,2,42.99,2026-01-17 00:53:54,85.98,289.95
O03480,C206,P17,1,22.99,2026-01-17 00:53:54,22.99,289.95
O03480,C206,P46,1,154.99,2026-01-17 00:53:54,154.99,289.95
O03481,C067,P50,1,191.99,2024-11-23 14:34:00,191.99,191.99
O03482,C157,P04,1,281.99,2024-09-25 16:21:15,281.99,281.99
O03483,C196,P36,1,47.99,2026-03-01 08:16:33,47.99,356.97
O03483,C196,P22,1,194.99,2026-03-01 08:16:33,194.99,356.97
O03483,C196,P19,1,113.99,2026-03-01 02:46:33,113.99,356.97
O03484,C055,P34,1,53.99,2024-10-19 18:40:48,53.99,399.98
O03484,C055,P01,1,345.99,2024-10-19 18:40:48,345.99,399.98
O03485,C494,P16,3,30.99,2026-04-25 04:33:51,92.97,92.97
O03486,C211,P02,1,226.99,2025-12-18 09:08:23,226.99,226.99
O03487,C441,P29,1,199.99,2026-06-21 13:35:33,199.99,257.98
O03487,C441,P35,1,57.99,2026-06-21 13:35:33,57.99,257.98
O03488,C022,P05,2,429.99,2024-12-07 18:08:10,859.98,859.98
O03489,C018,P36,2,47.99,2026-04-07 02:39:45,95.98,511.95
O03489,C018,P26,2,87.99,2026-04-07 02:39:45,175.98,511.95
O03489,C018,P27,1,239.99,2026-04-07 02:39:45,239.99,511.95
O03490,C339,P11,1,91.99,2025-09-10 15:36:33,91.99,145.98
O03490,C339,P34,1,53.99,2025-09-10 15:36:00,53.99,145.98
O03491,C359,P27,1,239.99,2025-05-16 05:51:19,239.99,340.98
O03491,C359,P12,1,100.99,2025-05-16 05:51:19,100.99,340.98
O03492,C469,P01,1,345.99,2025-12-23 12:19:19,345.99,345.99
O03493,C390,P02,1,226.99,2024-12-02 17:32:00,226.99,226.99
O03494,C360,P06,1,402.99,2024-12-26 16:31:19,402.99,402.99
O03495,C011,P01,1,345.99,2024-11-07 05:46:45,345.99,748.98
O03495,C011,P06,1,402.99,2024-11-07 05:46:45,402.99,748.98
O03496,C153,P32,1,24.99,2025-03-05 08:04:25,24.99,24.99
O03497,C338,P26,2,87.99,2026-04-28 02:03:55,175.98,450.96
O03497,C338,P27,1,239.99,2026-04-28 02:03:55,239.99,450.96
O03497,C338,P09,1,34.99,2026-04-28 02:03:55,34.99,450.96
O03498,C400,P29,1,199.99,2025-09-13 05:25:43,199.99,222.98
O03498,C400,P17,1,22.99,2025-09-13 05:25:43,22.99,222.98
O03499,C118,P50,1,191.99,2026-03-07 12:03:30,191.99,386.98
O03499,C118,P22,1,194.99,2026-03-07 12:03:30,194.99,386.98
O03500,C481,P33,1,74.99,2026-04-29 06:00:36,74.99,223.96
O03500,C481,P32,1,24.99,2026-04-29 06:00:36,24.99,223.96
O03500,C481,P10,1,92.99,2026-04-29 06:00:36,92.99,223.96
O03500,C481,P16,1,30.99,2026-04-29 06:00:36,30.99,223.96
O03501,C219,P39,1,21.99,2024-08-18 02:55:16,21.99,21.99
O03502,C069,P22,1,194.99,2025-04-06 02:17:47,194.99,269.98
O03502,C069,P33,1,74.99,2025-04-06 02:17:47,74.99,269.98
O03503,C236,P28,1,198.99,2024-07-11 11:02:46,198.99,198.99
O03504,C434,P23,1,205.99,2026-06-13 21:08:01,205.99,635.98
O03504,C434,P05,1,429.99,2026-06-13 21:08:01,429.99,635.98
O03505,C435,P16,1,30.99,2025-12-16 17:46:46,30.99,30.99
O03506,C077,P37,1,42.99,2026-06-08 14:53:00,42.99,216.97
O03506,C077,P42,1,58.99,2026-06-08 14:53:00,58.99,216.97
O03506,C077,P13,1,114.99,2026-06-08 14:53:00,114.99,216.97
O03507,C304,P21,1,196.99,2026-05-12 10:34:40,196.99,727.97
O03507,C304,P08,1,100.99,2026-05-12 10:34:40,100.99,727.97
O03507,C304,P05,1,429.99,2026-05-12 10:34:40,429.99,727.97
O03508,C228,P30,1,236.99,2024-09-19 19:10:00,236.99,528.97
O03508,C228,P22,1,194.99,2024-09-19 19:10:01,194.99,528.97
O03508,C228,P20,1,96.99,2024-09-19 19:10:01,96.99,528.97
O03509,C159,P16,1,30.99,2026-04-19 09:35:51,30.99,30.99
O03510,C082,P35,1,57.99,2025-03-22 11:38:05,57.99,88.98
O03510,C082,P16,1,30.99,2025-03-22 11:38:05,30.99,88.98
O03511,C335,P42,1,58.99,2026-01-24 15:46:28,58.99,58.99
O03512,C405,P13,1,114.99,2025-12-25 05:56:48,114.99,114.99
O03513,C102,P30,1,236.99,2025-11-01 10:55:19,236.99,290.98
O03513,C102,P34,1,53.99,2025-11-01 10:55:19,53.99,290.98
O03514,C444,P49,1,77.99,2025-12-13 15:07:21,77.99,329.97
O03514,C444,P46,1,154.99,2025-12-13 15:07:21,154.99,329.97
O03514,C444,P20,1,96.99,2025-12-13 15:07:21,96.99,329.97
O03515,C023,P15,1,18.99,2026-02-05 19:58:36,18.99,18.99
O03516,C274,P38,2,38.99,2025-11-07 20:18:08,77.98,77.98
O03517,C493,P01,1,345.99,2025-10-19 00:46:03,345.99,367.98
O03517,C493,P39,1,21.99,2025-10-19 00:46:03,21.99,367.98
O03518,C248,P26,1,87.99,2024-12-07 13:08:18,87.99,198.98
O03518,C248,P45,1,110.99,2024-12-07 13:08:18,110.99,198.98
O03519,C188,P39,1,21.99,2024-12-19 04:59:02,21.99,21.99
O03520,C305,P04,1,281.99,2026-03-15 22:17:59,281.99,792.97
O03520,C305,P07,1,366.99,2026-03-15 22:17:59,366.99,792.97
O03520,C305,P44,1,143.99,2026-03-15 22:17:59,143.99,792.97
O03521,C364,P20,2,96.99,2025-11-15 14:11:52,193.98,193.98
O03522,C133,P01,1,345.99,2025-06-28 10:26:36,345.99,1229.95
O03522,C133,P41,2,199.99,2025-06-28 10:26:36,399.98,1229.95
O03522,C133,P05,1,429.99,2025-06-28 10:26:36,429.99,1229.95
O03522,C133,P34,1,53.99,2025-06-28 10:26:36,53.99,1229.95
O03523,C169,P11,1,91.99,2025-10-14 23:17:28,91.99,250.96
O03523,C169,P37,1,42.99,2025-10-14 23:17:28,42.99,250.96
O03523,C169,P35,2,57.99,2025-10-14 23:17:28,115.98,250.96
O03524,C332,P45,1,110.99,2026-06-04 19:26:43,110.99,110.99
O03525,C245,P02,1,226.99,2026-01-02 02:22:15,226.99,517.97
O03525,C245,P11,1,91.99,2026-01-02 02:22:15,91.99,517.97
O03525,C245,P28,1,198.99,2026-01-02 02:22:15,198.99,517.97
O03526,C374,P13,1,114.99,2026-04-05 12:20:00,114.99,114.99
O03527,C289,P20,1,96.99,2024-07-19 01:45:40,96.99,96.99
O03529,C432,P04,2,281.99,2026-03-21 10:20:16,563.98,718.97
O03529,C432,P46,1,154.99,2026-03-21 10:20:16,154.99,718.97
O03530,C128,P46,1,154.99,2024-10-27 19:31:38,154.99,154.99
O03531,C377,P37,1,42.99,2025-06-14 11:51:55,42.99,42.99
O03532,C101,P02,1,226.99,2025-01-08 07:43:36,226.99,226.99
O03533,C438,P45,1,110.99,2025-11-15 21:37:55,110.99,110.99
O03534,C263,P16,1,30.99,2025-06-07 22:14:21,30.99,30.99
O03535,C423,P15,1,18.99,2026-04-17 07:15:01,18.99,303.96
O03535,C423,P18,2,44.99,2026-04-17 07:15:01,89.98,303.96
O03535,C423,P22,1,194.99,2026-04-17 07:15:01,194.99,303.96
O03536,C026,P12,1,100.99,2024-11-19 07:27:19,100.99,100.99
O03537,C389,P24,1,299.99,2025-11-20 02:31:40,299.99,414.98
O03537,C389,P13,1,114.99,2025-11-20 08:01:40,114.99,414.98
O03538,C029,P26,1,87.99,2024-12-11 11:02:20,87.99,404.97
